LAT,LON,RH2M,DATE
-38.5,145.625,72.96,2006-11-12
-38,143.125,64.71,2006-11-12
-38,143.75,62.56,2006-11-12
-38,144.375,61.99,2006-11-12
-38,145,68.54,2006-11-12
-38,145.625,71.2,2006-11-12
-40,143.125,73.46,2006-11-13
-40,143.75,73.08,2006-11-13
-40,144.375,72.78,2006-11-13
-40,145,72.95,2006-11-13
-40,145.625,71.73,2006-11-13
-39.5,143.125,73.03,2006-11-13
-39.5,143.75,71.99,2006-11-13
-39.5,144.375,72.46,2006-11-13
-39.5,145,72.92,2006-11-13
-39.5,145.625,72.51,2006-11-13
-39,143.125,72.42,2006-11-13
-39,143.75,71.8,2006-11-13
-39,144.375,72.48,2006-11-13
-39,145,72.61,2006-11-13
-39,145.625,71.34,2006-11-13
-38.5,143.125,64.2,2006-11-13
-38.5,143.75,66.59,2006-11-13
-38.5,144.375,69.17,2006-11-13
-38.5,145,68.87,2006-11-13
-38.5,145.625,66.8,2006-11-13
-38,143.125,62.62,2006-11-13
-38,143.75,61.32,2006-11-13
-38,144.375,60.6,2006-11-13
-38,145,63.76,2006-11-13
-38,145.625,67.73,2006-11-13
-40,143.125,75.77,2006-11-14
-40,143.75,75.69,2006-11-14
-40,144.375,76.37,2006-11-14
-40,145,77.5,2006-11-14
-40,145.625,77.79,2006-11-14
-39.5,143.125,75.97,2006-11-14
-39.5,143.75,75.72,2006-11-14
-39.5,144.375,76.46,2006-11-14
-39.5,145,77.61,2006-11-14
-39.5,145.625,78.09,2006-11-14
-39,143.125,77.04,2006-11-14
-39,143.75,78.67,2006-11-14
-39,144.375,76.85,2006-11-14
-39,145,76.59,2006-11-14
-39,145.625,77.11,2006-11-14
-38.5,143.125,79.99,2006-11-14
-38.5,143.75,81.56,2006-11-14
-38.5,144.375,76.23,2006-11-14
-38.5,145,73.66,2006-11-14
-38.5,145.625,75.07,2006-11-14
-38,143.125,79.64,2006-11-14
-38,143.75,75.95,2006-11-14
-38,144.375,69.61,2006-11-14
-38,145,67.86,2006-11-14
-38,145.625,72.46,2006-11-14
-40,143.125,72.72,2006-11-15
-40,143.75,71.72,2006-11-15
-40,144.375,71.03,2006-11-15
-40,145,70.47,2006-11-15
-40,145.625,69.69,2006-11-15
-39.5,143.125,72.4,2006-11-15
-39.5,143.75,71.18,2006-11-15
-39.5,144.375,70.88,2006-11-15
-39.5,145,70.26,2006-11-15
-39.5,145.625,69.58,2006-11-15
-39,143.125,72,2006-11-15
-39,143.75,72.04,2006-11-15
-39,144.375,71.26,2006-11-15
-39,145,70.28,2006-11-15
-39,145.625,69.13,2006-11-15
-38.5,143.125,69.17,2006-11-15
-38.5,143.75,73.63,2006-11-15
-38.5,144.375,71.68,2006-11-15
-38.5,145,69.35,2006-11-15
-38.5,145.625,68.44,2006-11-15
-38,143.125,73.46,2006-11-15
-38,143.75,76.69,2006-11-15
-38,144.375,71.08,2006-11-15
-38,145,71.06,2006-11-15
-38,145.625,80.52,2006-11-15
-40,143.125,79.67,2006-11-16
-40,143.75,79,2006-11-16
-40,144.375,78.36,2006-11-16
-40,145,78.09,2006-11-16
-40,145.625,76.15,2006-11-16
-39.5,143.125,78.36,2006-11-16
-39.5,143.75,77.1,2006-11-16
-39.5,144.375,77.23,2006-11-16
-39.5,145,77.08,2006-11-16
-39.5,145.625,75.8,2006-11-16
-39,143.125,77.11,2006-11-16
-39,143.75,76.71,2006-11-16
-39,144.375,76.62,2006-11-16
-39,145,75.91,2006-11-16
-39,145.625,72.56,2006-11-16
-38.5,143.125,72,2006-11-16
-38.5,143.75,72.32,2006-11-16
-38.5,144.375,73.81,2006-11-16
-38.5,145,72.36,2006-11-16
-38.5,145.625,68.01,2006-11-16
-38,143.125,67.99,2006-11-16
-38,143.75,67.68,2006-11-16
-38,144.375,68.09,2006-11-16
-38,145,68.5,2006-11-16
-38,145.625,67.53,2006-11-16
-40,143.125,81.62,2006-11-17
-40,143.75,81.77,2006-11-17
-40,144.375,80.8,2006-11-17
-40,145,81.3,2006-11-17
-40,145.625,83.56,2006-11-17
-39.5,143.125,83.11,2006-11-17
-39.5,143.75,81.19,2006-11-17
-39.5,144.375,79.35,2006-11-17
-39.5,145,79.78,2006-11-17
-39.5,145.625,81.16,2006-11-17
-39,143.125,83.88,2006-11-17
-39,143.75,79.12,2006-11-17
-39,144.375,81.5,2006-11-17
-39,145,82.02,2006-11-17
-39,145.625,81.55,2006-11-17
-38.5,143.125,70.55,2006-11-17
-38.5,143.75,70.3,2006-11-17
-38.5,144.375,79.51,2006-11-17
-38.5,145,79.4,2006-11-17
-38.5,145.625,74.38,2006-11-17
-38,143.125,57.39,2006-11-17
-38,143.75,62.21,2006-11-17
-38,144.375,67.78,2006-11-17
-38,145,71.37,2006-11-17
-38,145.625,62.25,2006-11-17
-40,143.125,85.56,2006-11-18
-40,143.75,84.95,2006-11-18
-40,144.375,84.74,2006-11-18
-40,145,84.34,2006-11-18
-40,145.625,83.8,2006-11-18
-39.5,143.125,86.18,2006-11-18
-39.5,143.75,84.51,2006-11-18
-39.5,144.375,85.02,2006-11-18
-39.5,145,83.93,2006-11-18
-39.5,145.625,83.56,2006-11-18
-39,143.125,86.35,2006-11-18
-39,143.75,80.19,2006-11-18
-39,144.375,86.37,2006-11-18
-39,145,86.15,2006-11-18
-39,145.625,82.17,2006-11-18
-38.5,143.125,59.36,2006-11-18
-38.5,143.75,66.58,2006-11-18
-38.5,144.375,77.56,2006-11-18
-38.5,145,76.98,2006-11-18
-38.5,145.625,62.22,2006-11-18
-38,143.125,50.69,2006-11-18
-38,143.75,54.21,2006-11-18
-38,144.375,57.75,2006-11-18
-38,145,60.02,2006-11-18
-38,145.625,48.22,2006-11-18
-40,143.125,91.82,2006-11-19
-40,143.75,87.74,2006-11-19
-40,144.375,88.1,2006-11-19
-40,145,88.74,2006-11-19
-40,145.625,90.72,2006-11-19
-39.5,143.125,88.67,2006-11-19
-39.5,143.75,86.66,2006-11-19
-39.5,144.375,90.34,2006-11-19
-39.5,145,91.31,2006-11-19
-39.5,145.625,92.15,2006-11-19
-39,143.125,84.87,2006-11-19
-39,143.75,82.95,2006-11-19
-39,144.375,90.95,2006-11-19
-39,145,89.38,2006-11-19
-39,145.625,83.44,2006-11-19
-38.5,143.125,50.26,2006-11-19
-38.5,143.75,65.1,2006-11-19
-38.5,144.375,82.93,2006-11-19
-38.5,145,75.95,2006-11-19
-38.5,145.625,58.83,2006-11-19
-38,143.125,44.14,2006-11-19
-38,143.75,49.84,2006-11-19
-38,144.375,55.51,2006-11-19
-38,145,57.1,2006-11-19
-38,145.625,41.48,2006-11-19
-40,143.125,95.23,2006-11-20
-40,143.75,93.29,2006-11-20
-40,144.375,95.01,2006-11-20
-40,145,95.74,2006-11-20
-40,145.625,95.41,2006-11-20
-39.5,143.125,90.43,2006-11-20
-39.5,143.75,90.34,2006-11-20
-39.5,144.375,92.01,2006-11-20
-39.5,145,92.81,2006-11-20
-39.5,145.625,91.64,2006-11-20
-39,143.125,82.49,2006-11-20
-39,143.75,73.1,2006-11-20
-39,144.375,78.71,2006-11-20
-39,145,69.2,2006-11-20
-39,145.625,70.9,2006-11-20
-38.5,143.125,55.74,2006-11-20
-38.5,143.75,51.37,2006-11-20
-38.5,144.375,58.41,2006-11-20
-38.5,145,56.12,2006-11-20
-38.5,145.625,46.7,2006-11-20
-38,143.125,45.01,2006-11-20
-38,143.75,39.96,2006-11-20
-38,144.375,39.09,2006-11-20
-38,145,41.02,2006-11-20
-38,145.625,34.39,2006-11-20
-40,143.125,89.73,2006-11-21
-40,143.75,87.93,2006-11-21
-40,144.375,88.26,2006-11-21
-40,145,89.13,2006-11-21
-40,145.625,88.47,2006-11-21
-39.5,143.125,86.38,2006-11-21
-39.5,143.75,84.63,2006-11-21
-39.5,144.375,84.61,2006-11-21
-39.5,145,84.96,2006-11-21
-39.5,145.625,83.98,2006-11-21
-39,143.125,80.13,2006-11-21
-39,143.75,76.19,2006-11-21
-39,144.375,78.3,2006-11-21
-39,145,76.56,2006-11-21
-39,145.625,71.17,2006-11-21
-38.5,143.125,64.26,2006-11-21
-38.5,143.75,62.88,2006-11-21
-38.5,144.375,67.4,2006-11-21
-38.5,145,64.38,2006-11-21
-38.5,145.625,53.06,2006-11-21
-38,143.125,57.19,2006-11-21
-38,143.75,53.45,2006-11-21
-38,144.375,49.66,2006-11-21
-38,145,49.23,2006-11-21
-38,145.625,43.35,2006-11-21
-40,143.125,87.38,2006-11-22
-40,143.75,85.72,2006-11-22
-40,144.375,84.96,2006-11-22
-40,145,84.85,2006-11-22
-40,145.625,84.38,2006-11-22
-39.5,143.125,87.74,2006-11-22
-39.5,143.75,85.83,2006-11-22
-39.5,144.375,85.63,2006-11-22
-39.5,145,85.63,2006-11-22
-39.5,145.625,84.82,2006-11-22
-39,143.125,86.69,2006-11-22
-39,143.75,83.1,2006-11-22
-39,144.375,83.35,2006-11-22
-39,145,84.27,2006-11-22
-39,145.625,83.43,2006-11-22
-38.5,143.125,75.98,2006-11-22
-38.5,143.75,72.97,2006-11-22
-38.5,144.375,76.22,2006-11-22
-38.5,145,78.33,2006-11-22
-38.5,145.625,75.88,2006-11-22
-38,143.125,67.92,2006-11-22
-38,143.75,64.99,2006-11-22
-38,144.375,63.48,2006-11-22
-38,145,67.64,2006-11-22
-38,145.625,66.14,2006-11-22
-40,143.125,81.9,2006-11-23
-40,143.75,80.82,2006-11-23
-40,144.375,79.59,2006-11-23
-40,145,79.88,2006-11-23
-40,145.625,80.06,2006-11-23
-39.5,143.125,81.01,2006-11-23
-39.5,143.75,80.05,2006-11-23
-39.5,144.375,79.97,2006-11-23
-39.5,145,80.25,2006-11-23
-39.5,145.625,80.19,2006-11-23
-39,143.125,81.67,2006-11-23
-39,143.75,79.58,2006-11-23
-39,144.375,80.2,2006-11-23
-39,145,80.34,2006-11-23
-39,145.625,78.91,2006-11-23
-38.5,143.125,75.33,2006-11-23
-38.5,143.75,70.62,2006-11-23
-38.5,144.375,73.7,2006-11-23
-38.5,145,75.09,2006-11-23
-38.5,145.625,72.72,2006-11-23
-38,143.125,67.42,2006-11-23
-38,143.75,59.87,2006-11-23
-38,144.375,60.95,2006-11-23
-38,145,65.57,2006-11-23
-38,145.625,64.2,2006-11-23
-40,143.125,94.11,2006-11-24
-40,143.75,92.45,2006-11-24
-40,144.375,90.33,2006-11-24
-40,145,90.77,2006-11-24
-40,145.625,91.22,2006-11-24
-39.5,143.125,89.87,2006-11-24
-39.5,143.75,88.25,2006-11-24
-39.5,144.375,88.41,2006-11-24
-39.5,145,89.36,2006-11-24
-39.5,145.625,89.89,2006-11-24
-39,143.125,87.76,2006-11-24
-39,143.75,81.46,2006-11-24
-39,144.375,85.75,2006-11-24
-39,145,88.48,2006-11-24
-39,145.625,86.54,2006-11-24
-38.5,143.125,69.12,2006-11-24
-38.5,143.75,65.7,2006-11-24
-38.5,144.375,78.46,2006-11-24
-38.5,145,80.56,2006-11-24
-38.5,145.625,70.92,2006-11-24
-38,143.125,56.3,2006-11-24
-38,143.75,56,2006-11-24
-38,144.375,63.22,2006-11-24
-38,145,65.97,2006-11-24
-38,145.625,51.21,2006-11-24
-40,143.125,85.35,2006-11-25
-40,143.75,84.74,2006-11-25
-40,144.375,83.94,2006-11-25
-40,145,83.8,2006-11-25
-40,145.625,81.62,2006-11-25
-39.5,143.125,85.65,2006-11-25
-39.5,143.75,83.75,2006-11-25
-39.5,144.375,83.79,2006-11-25
-39.5,145,85.2,2006-11-25
-39.5,145.625,83.5,2006-11-25
-39,143.125,85.85,2006-11-25
-39,143.75,82.4,2006-11-25
-39,144.375,83.95,2006-11-25
-39,145,85.29,2006-11-25
-39,145.625,81.75,2006-11-25
-38.5,143.125,74.43,2006-11-25
-38.5,143.75,71.92,2006-11-25
-38.5,144.375,79.55,2006-11-25
-38.5,145,79.54,2006-11-25
-38.5,145.625,72.37,2006-11-25
-38,143.125,65.55,2006-11-25
-38,143.75,62.65,2006-11-25
-38,144.375,67.2,2006-11-25
-38,145,70.78,2006-11-25
-38,145.625,66.05,2006-11-25
-40,143.125,79.49,2006-11-26
-40,143.75,79.73,2006-11-26
-40,144.375,78.96,2006-11-26
-40,145,79.92,2006-11-26
-40,145.625,77.8,2006-11-26
-39.5,143.125,80.58,2006-11-26
-39.5,143.75,78.16,2006-11-26
-39.5,144.375,78.05,2006-11-26
-39.5,145,79.81,2006-11-26
-39.5,145.625,79.17,2006-11-26
-39,143.125,81.17,2006-11-26
-39,143.75,76.44,2006-11-26
-39,144.375,78.17,2006-11-26
-39,145,79.43,2006-11-26
-39,145.625,77.61,2006-11-26
-38.5,143.125,67.55,2006-11-26
-38.5,143.75,67.55,2006-11-26
-38.5,144.375,76.43,2006-11-26
-38.5,145,75.76,2006-11-26
-38.5,145.625,69.61,2006-11-26
-38,143.125,55.66,2006-11-26
-38,143.75,62.01,2006-11-26
-38,144.375,68.08,2006-11-26
-38,145,70.01,2006-11-26
-38,145.625,58.46,2006-11-26
-40,143.125,81.75,2006-11-27
-40,143.75,82.09,2006-11-27
-40,144.375,81.96,2006-11-27
-40,145,82.93,2006-11-27
-40,145.625,82.81,2006-11-27
-39.5,143.125,82.67,2006-11-27
-39.5,143.75,79.83,2006-11-27
-39.5,144.375,80.29,2006-11-27
-39.5,145,82.99,2006-11-27
-39.5,145.625,82.73,2006-11-27
-39,143.125,82.47,2006-11-27
-39,143.75,75.79,2006-11-27
-39,144.375,80.99,2006-11-27
-39,145,82.64,2006-11-27
-39,145.625,78.22,2006-11-27
-38.5,143.125,62.14,2006-11-27
-38.5,143.75,65.45,2006-11-27
-38.5,144.375,75.31,2006-11-27
-38.5,145,75.93,2006-11-27
-38.5,145.625,63.97,2006-11-27
-38,143.125,49.92,2006-11-27
-38,143.75,55.94,2006-11-27
-38,144.375,63.08,2006-11-27
-38,145,64.15,2006-11-27
-38,145.625,51.2,2006-11-27
-40,143.125,81.83,2006-11-28
-40,143.75,81.04,2006-11-28
-40,144.375,81.02,2006-11-28
-40,145,82.16,2006-11-28
-40,145.625,82.3,2006-11-28
-39.5,143.125,82.35,2006-11-28
-39.5,143.75,80.25,2006-11-28
-39.5,144.375,80.86,2006-11-28
-39.5,145,82.63,2006-11-28
-39.5,145.625,83.1,2006-11-28
-39,143.125,82.85,2006-11-28
-39,143.75,77.85,2006-11-28
-39,144.375,81.8,2006-11-28
-39,145,82.93,2006-11-28
-39,145.625,81.06,2006-11-28
-38.5,143.125,62.95,2006-11-28
-38.5,143.75,63.86,2006-11-28
-38.5,144.375,76.38,2006-11-28
-38.5,145,77.92,2006-11-28
-38.5,145.625,69.24,2006-11-28
-38,143.125,51.43,2006-11-28
-38,143.75,50.21,2006-11-28
-38,144.375,61.43,2006-11-28
-38,145,67.35,2006-11-28
-38,145.625,59.39,2006-11-28
-40,143.125,73.55,2006-11-29
-40,143.75,71.79,2006-11-29
-40,144.375,69.13,2006-11-29
-40,145,64.5,2006-11-29
-40,145.625,63.12,2006-11-29
-39.5,143.125,72.64,2006-11-29
-39.5,143.75,69.06,2006-11-29
-39.5,144.375,69.26,2006-11-29
-39.5,145,66.11,2006-11-29
-39.5,145.625,64.13,2006-11-29
-39,143.125,71.43,2006-11-29
-39,143.75,67.86,2006-11-29
-39,144.375,70.14,2006-11-29
-39,145,68.81,2006-11-29
-39,145.625,65.71,2006-11-29
-38.5,143.125,53.36,2006-11-29
-38.5,143.75,60.61,2006-11-29
-38.5,144.375,67.86,2006-11-29
-38.5,145,65.69,2006-11-29
-38.5,145.625,55.4,2006-11-29
-38,143.125,44.72,2006-11-29
-38,143.75,48.47,2006-11-29
-38,144.375,54.03,2006-11-29
-38,145,56.68,2006-11-29
-38,145.625,47.15,2006-11-29
-40,143.125,88.31,2006-11-30
-40,143.75,84.81,2006-11-30
-40,144.375,86.81,2006-11-30
-40,145,88.93,2006-11-30
-40,145.625,88.43,2006-11-30
-39.5,143.125,84.41,2006-11-30
-39.5,143.75,81.3,2006-11-30
-39.5,144.375,82.81,2006-11-30
-39.5,145,82.93,2006-11-30
-39.5,145.625,83.59,2006-11-30
-39,143.125,80.69,2006-11-30
-39,143.75,74.17,2006-11-30
-39,144.375,76.76,2006-11-30
-39,145,76.8,2006-11-30
-39,145.625,72.29,2006-11-30
-38.5,143.125,63.08,2006-11-30
-38.5,143.75,59.48,2006-11-30
-38.5,144.375,64.58,2006-11-30
-38.5,145,65.8,2006-11-30
-38.5,145.625,53.06,2006-11-30
-38,143.125,52.71,2006-11-30
-38,143.75,48.24,2006-11-30
-38,144.375,46.27,2006-11-30
-38,145,48.99,2006-11-30
-38,145.625,40.38,2006-11-30
-40,143.125,79.55,2006-12-01
-40,143.75,77.79,2006-12-01
-40,144.375,76.52,2006-12-01
-40,145,79.09,2006-12-01
-40,145.625,81.26,2006-12-01
-39.5,143.125,79.06,2006-12-01
-39.5,143.75,77.23,2006-12-01
-39.5,144.375,78.53,2006-12-01
-39.5,145,81.37,2006-12-01
-39.5,145.625,81.46,2006-12-01
-39,143.125,78.37,2006-12-01
-39,143.75,73.64,2006-12-01
-39,144.375,76.83,2006-12-01
-39,145,78.59,2006-12-01
-39,145.625,76.87,2006-12-01
-38.5,143.125,57.34,2006-12-01
-38.5,143.75,57.93,2006-12-01
-38.5,144.375,66.87,2006-12-01
-38.5,145,68.82,2006-12-01
-38.5,145.625,60.96,2006-12-01
-38,143.125,47.4,2006-12-01
-38,143.75,46.39,2006-12-01
-38,144.375,47.4,2006-12-01
-38,145,50.98,2006-12-01
-38,145.625,47.9,2006-12-01
-40,143.125,75.91,2006-12-02
-40,143.75,74.4,2006-12-02
-40,144.375,73.72,2006-12-02
-40,145,74.06,2006-12-02
-40,145.625,74.11,2006-12-02
-39.5,143.125,76.06,2006-12-02
-39.5,143.75,74.26,2006-12-02
-39.5,144.375,74.32,2006-12-02
-39.5,145,74.59,2006-12-02
-39.5,145.625,74.45,2006-12-02
-39,143.125,75.24,2006-12-02
-39,143.75,73.97,2006-12-02
-39,144.375,74.76,2006-12-02
-39,145,74.48,2006-12-02
-39,145.625,73.48,2006-12-02
-38.5,143.125,66.48,2006-12-02
-38.5,143.75,66.32,2006-12-02
-38.5,144.375,69.48,2006-12-02
-38.5,145,69.85,2006-12-02
-38.5,145.625,68.19,2006-12-02
-38,143.125,59.65,2006-12-02
-38,143.75,56.87,2006-12-02
-38,144.375,55.69,2006-12-02
-38,145,60.62,2006-12-02
-38,145.625,62.48,2006-12-02
-40,143.125,74.83,2006-12-03
-40,143.75,73.68,2006-12-03
-40,144.375,73.19,2006-12-03
-40,145,74.63,2006-12-03
-40,145.625,75.95,2006-12-03
-39.5,143.125,73.16,2006-12-03
-39.5,143.75,71.52,2006-12-03
-39.5,144.375,71.7,2006-12-03
-39.5,145,72.8,2006-12-03
-39.5,145.625,74.28,2006-12-03
-39,143.125,70.17,2006-12-03
-39,143.75,70.23,2006-12-03
-39,144.375,70.43,2006-12-03
-39,145,70.94,2006-12-03
-39,145.625,70.95,2006-12-03
-38.5,143.125,64.99,2006-12-03
-38.5,143.75,63.31,2006-12-03
-38.5,144.375,65.21,2006-12-03
-38.5,145,66.86,2006-12-03
-38.5,145.625,63.25,2006-12-03
-38,143.125,63.14,2006-12-03
-38,143.75,57.78,2006-12-03
-38,144.375,56.56,2006-12-03
-38,145,59.08,2006-12-03
-38,145.625,61.87,2006-12-03
-40,143.125,79.41,2006-12-04
-40,143.75,76.18,2006-12-04
-40,144.375,74.92,2006-12-04
-40,145,76.57,2006-12-04
-40,145.625,77.89,2006-12-04
-39.5,143.125,75.53,2006-12-04
-39.5,143.75,72.94,2006-12-04
-39.5,144.375,74.47,2006-12-04
-39.5,145,77,2006-12-04
-39.5,145.625,76.99,2006-12-04
-39,143.125,73.03,2006-12-04
-39,143.75,68.38,2006-12-04
-39,144.375,73.84,2006-12-04
-39,145,76.4,2006-12-04
-39,145.625,73.72,2006-12-04
-38.5,143.125,49.34,2006-12-04
-38.5,143.75,52.6,2006-12-04
-38.5,144.375,63.21,2006-12-04
-38.5,145,69.64,2006-12-04
-38.5,145.625,54.86,2006-12-04
-38,143.125,32.58,2006-12-04
-38,143.75,33.96,2006-12-04
-38,144.375,40.92,2006-12-04
-38,145,49.07,2006-12-04
-38,145.625,35.84,2006-12-04
-40,143.125,82.31,2006-12-05
-40,143.75,74.66,2006-12-05
-40,144.375,74.9,2006-12-05
-40,145,79,2006-12-05
-40,145.625,82.57,2006-12-05
-39.5,143.125,76.6,2006-12-05
-39.5,143.75,69.27,2006-12-05
-39.5,144.375,68.74,2006-12-05
-39.5,145,69.33,2006-12-05
-39.5,145.625,72.08,2006-12-05
-39,143.125,72.35,2006-12-05
-39,143.75,62.63,2006-12-05
-39,144.375,65.67,2006-12-05
-39,145,66.62,2006-12-05
-39,145.625,61.31,2006-12-05
-38.5,143.125,48.89,2006-12-05
-38.5,143.75,47.03,2006-12-05
-38.5,144.375,56.96,2006-12-05
-38.5,145,57.85,2006-12-05
-38.5,145.625,45.98,2006-12-05
-38,143.125,39.8,2006-12-05
-38,143.75,35.75,2006-12-05
-38,144.375,37.73,2006-12-05
-38,145,42.28,2006-12-05
-38,145.625,34.81,2006-12-05
-40,143.125,76.4,2006-12-06
-40,143.75,76.26,2006-12-06
-40,144.375,75.53,2006-12-06
-40,145,76.61,2006-12-06
-40,145.625,76.21,2006-12-06
-39.5,143.125,75.33,2006-12-06
-39.5,143.75,74.55,2006-12-06
-39.5,144.375,74.85,2006-12-06
-39.5,145,75.9,2006-12-06
-39.5,145.625,76.11,2006-12-06
-39,143.125,74.09,2006-12-06
-39,143.75,73.04,2006-12-06
-39,144.375,74.37,2006-12-06
-39,145,75.06,2006-12-06
-39,145.625,74.52,2006-12-06
-38.5,143.125,61.63,2006-12-06
-38.5,143.75,59.58,2006-12-06
-38.5,144.375,68.26,2006-12-06
-38.5,145,71.39,2006-12-06
-38.5,145.625,68.79,2006-12-06
-38,143.125,50.84,2006-12-06
-38,143.75,49.63,2006-12-06
-38,144.375,57.55,2006-12-06
-38,145,64.92,2006-12-06
-38,145.625,66.93,2006-12-06
-40,143.125,82.02,2006-12-07
-40,143.75,80.61,2006-12-07
-40,144.375,80.16,2006-12-07
-40,145,80.29,2006-12-07
-40,145.625,80.06,2006-12-07
-39.5,143.125,82.71,2006-12-07
-39.5,143.75,80.77,2006-12-07
-39.5,144.375,80.68,2006-12-07
-39.5,145,81.38,2006-12-07
-39.5,145.625,82.15,2006-12-07
-39,143.125,82.71,2006-12-07
-39,143.75,77.96,2006-12-07
-39,144.375,80.14,2006-12-07
-39,145,81.15,2006-12-07
-39,145.625,79.76,2006-12-07
-38.5,143.125,67.2,2006-12-07
-38.5,143.75,63.5,2006-12-07
-38.5,144.375,74.04,2006-12-07
-38.5,145,75.97,2006-12-07
-38.5,145.625,68.31,2006-12-07
-38,143.125,52.14,2006-12-07
-38,143.75,53.12,2006-12-07
-38,144.375,60.94,2006-12-07
-38,145,66.66,2006-12-07
-38,145.625,57.97,2006-12-07
-40,143.125,90.07,2006-12-08
-40,143.75,87.04,2006-12-08
-40,144.375,88.64,2006-12-08
-40,145,88.45,2006-12-08
-40,145.625,88.08,2006-12-08
-39.5,143.125,90.96,2006-12-08
-39.5,143.75,88.92,2006-12-08
-39.5,144.375,90.73,2006-12-08
-39.5,145,90.61,2006-12-08
-39.5,145.625,89.29,2006-12-08
-39,143.125,85.09,2006-12-08
-39,143.75,86.05,2006-12-08
-39,144.375,91.38,2006-12-08
-39,145,89.58,2006-12-08
-39,145.625,83.63,2006-12-08
-38.5,143.125,53.76,2006-12-08
-38.5,143.75,70.84,2006-12-08
-38.5,144.375,81.59,2006-12-08
-38.5,145,76.3,2006-12-08
-38.5,145.625,62.95,2006-12-08
-38,143.125,41.98,2006-12-08
-38,143.75,46.92,2006-12-08
-38,144.375,56.33,2006-12-08
-38,145,58.32,2006-12-08
-38,145.625,48.31,2006-12-08
-40,143.125,94.79,2006-12-09
-40,143.75,92.84,2006-12-09
-40,144.375,95.17,2006-12-09
-40,145,97.35,2006-12-09
-40,145.625,97.2,2006-12-09
-39.5,143.125,92.52,2006-12-09
-39.5,143.75,90.18,2006-12-09
-39.5,144.375,90.54,2006-12-09
-39.5,145,93.2,2006-12-09
-39.5,145.625,92.57,2006-12-09
-39,143.125,70.37,2006-12-09
-39,143.75,68.98,2006-12-09
-39,144.375,77.13,2006-12-09
-39,145,75.98,2006-12-09
-39,145.625,66.49,2006-12-09
-38.5,143.125,37.14,2006-12-09
-38.5,143.75,34.22,2006-12-09
-38.5,144.375,47.71,2006-12-09
-38.5,145,46.64,2006-12-09
-38.5,145.625,38.64,2006-12-09
-38,143.125,21.53,2006-12-09
-38,143.75,14.77,2006-12-09
-38,144.375,17.41,2006-12-09
-38,145,26.46,2006-12-09
-38,145.625,24.47,2006-12-09
-40,143.125,90.54,2006-12-10
-40,143.75,88.95,2006-12-10
-40,144.375,87.98,2006-12-10
-40,145,89.29,2006-12-10
-40,145.625,89.74,2006-12-10
-39.5,143.125,90.44,2006-12-10
-39.5,143.75,87.38,2006-12-10
-39.5,144.375,87.22,2006-12-10
-39.5,145,88.55,2006-12-10
-39.5,145.625,89.1,2006-12-10
-39,143.125,88.94,2006-12-10
-39,143.75,81.84,2006-12-10
-39,144.375,86.85,2006-12-10
-39,145,87.71,2006-12-10
-39,145.625,83.51,2006-12-10
-38.5,143.125,64.54,2006-12-10
-38.5,143.75,60.35,2006-12-10
-38.5,144.375,72.14,2006-12-10
-38.5,145,75.76,2006-12-10
-38.5,145.625,64.49,2006-12-10
-38,143.125,52.71,2006-12-10
-38,143.75,48.13,2006-12-10
-38,144.375,52.06,2006-12-10
-38,145,59.36,2006-12-10
-38,145.625,53.82,2006-12-10
-40,143.125,71.62,2006-12-11
-40,143.75,71.23,2006-12-11
-40,144.375,71.24,2006-12-11
-40,145,72.17,2006-12-11
-40,145.625,72.33,2006-12-11
-39.5,143.125,72.09,2006-12-11
-39.5,143.75,71.37,2006-12-11
-39.5,144.375,72.45,2006-12-11
-39.5,145,72.83,2006-12-11
-39.5,145.625,72.53,2006-12-11
-39,143.125,72.09,2006-12-11
-39,143.75,70.7,2006-12-11
-39,144.375,73.23,2006-12-11
-39,145,73.35,2006-12-11
-39,145.625,71.23,2006-12-11
-38.5,143.125,59.09,2006-12-11
-38.5,143.75,60.38,2006-12-11
-38.5,144.375,67.45,2006-12-11
-38.5,145,68.44,2006-12-11
-38.5,145.625,62.98,2006-12-11
-38,143.125,53.22,2006-12-11
-38,143.75,51.38,2006-12-11
-38,144.375,52.27,2006-12-11
-38,145,56.53,2006-12-11
-38,145.625,56.09,2006-12-11
-40,143.125,73.11,2006-12-12
-40,143.75,72.64,2006-12-12
-40,144.375,72,2006-12-12
-40,145,72.46,2006-12-12
-40,145.625,72.13,2006-12-12
-39.5,143.125,72.86,2006-12-12
-39.5,143.75,71.21,2006-12-12
-39.5,144.375,71.38,2006-12-12
-39.5,145,71.64,2006-12-12
-39.5,145.625,71.9,2006-12-12
-39,143.125,73.75,2006-12-12
-39,143.75,70.25,2006-12-12
-39,144.375,72.51,2006-12-12
-39,145,72.89,2006-12-12
-39,145.625,71.96,2006-12-12
-38.5,143.125,63.67,2006-12-12
-38.5,143.75,63.05,2006-12-12
-38.5,144.375,71.91,2006-12-12
-38.5,145,71.02,2006-12-12
-38.5,145.625,64.28,2006-12-12
-38,143.125,53.85,2006-12-12
-38,143.75,58.33,2006-12-12
-38,144.375,63.14,2006-12-12
-38,145,63.76,2006-12-12
-38,145.625,53.1,2006-12-12
-40,143.125,85.3,2006-12-13
-40,143.75,82.2,2006-12-13
-40,144.375,82.11,2006-12-13
-40,145,82.86,2006-12-13
-40,145.625,83.71,2006-12-13
