LAT,LON,PRECTOTCORR,DATE
-39.5,143.75,2.74,2006-11-15
-39.5,144.375,2.6,2006-11-15
-39.5,145,3.77,2006-11-15
-39.5,145.625,4.22,2006-11-15
-39,143.125,4.86,2006-11-15
-39,143.75,4.72,2006-11-15
-39,144.375,4.35,2006-11-15
-39,145,3.39,2006-11-15
-39,145.625,2.88,2006-11-15
-38.5,143.125,4.92,2006-11-15
-38.5,143.75,6.37,2006-11-15
-38.5,144.375,7.15,2006-11-15
-38.5,145,5.08,2006-11-15
-38.5,145.625,4.6,2006-11-15
-38,143.125,4.95,2006-11-15
-38,143.75,6.3,2006-11-15
-38,144.375,6.76,2006-11-15
-38,145,6.79,2006-11-15
-38,145.625,8.11,2006-11-15
-40,143.125,0.27,2006-11-16
-40,143.75,0.18,2006-11-16
-40,144.375,0.13,2006-11-16
-40,145,0.04,2006-11-16
-40,145.625,0.01,2006-11-16
-39.5,143.125,0.32,2006-11-16
-39.5,143.75,0.23,2006-11-16
-39.5,144.375,0.18,2006-11-16
-39.5,145,0.1,2006-11-16
-39.5,145.625,0.02,2006-11-16
-39,143.125,0.28,2006-11-16
-39,143.75,0.23,2006-11-16
-39,144.375,0.24,2006-11-16
-39,145,0.16,2006-11-16
-39,145.625,0.07,2006-11-16
-38.5,143.125,0.1,2006-11-16
-38.5,143.75,0.16,2006-11-16
-38.5,144.375,0.16,2006-11-16
-38.5,145,0.25,2006-11-16
-38.5,145.625,0.27,2006-11-16
-38,143.125,0.06,2006-11-16
-38,143.75,0.12,2006-11-16
-38,144.375,0.18,2006-11-16
-38,145,0.5,2006-11-16
-38,145.625,0.66,2006-11-16
-40,143.125,0.04,2006-11-17
-40,143.75,0.03,2006-11-17
-40,144.375,0.01,2006-11-17
-40,145,0,2006-11-17
-40,145.625,0,2006-11-17
-39.5,143.125,0.01,2006-11-17
-39.5,143.75,0,2006-11-17
-39.5,144.375,0,2006-11-17
-39.5,145,0,2006-11-17
-39.5,145.625,0,2006-11-17
-39,143.125,0,2006-11-17
-39,143.75,0,2006-11-17
-39,144.375,0,2006-11-17
-39,145,0,2006-11-17
-39,145.625,0,2006-11-17
-38.5,143.125,0,2006-11-17
-38.5,143.75,0,2006-11-17
-38.5,144.375,0,2006-11-17
-38.5,145,0,2006-11-17
-38.5,145.625,0,2006-11-17
-38,143.125,0,2006-11-17
-38,143.75,0,2006-11-17
-38,144.375,0,2006-11-17
-38,145,0.01,2006-11-17
-38,145.625,0.01,2006-11-17
-40,143.125,0.69,2006-11-18
-40,143.75,0.57,2006-11-18
-40,144.375,0.27,2006-11-18
-40,145,0.27,2006-11-18
-40,145.625,0.05,2006-11-18
-39.5,143.125,0.12,2006-11-18
-39.5,143.75,0.04,2006-11-18
-39.5,144.375,0.11,2006-11-18
-39.5,145,0.04,2006-11-18
-39.5,145.625,0.02,2006-11-18
-39,143.125,0,2006-11-18
-39,143.75,0.02,2006-11-18
-39,144.375,0.03,2006-11-18
-39,145,0.03,2006-11-18
-39,145.625,0.02,2006-11-18
-38.5,143.125,0,2006-11-18
-38.5,143.75,0.03,2006-11-18
-38.5,144.375,0.05,2006-11-18
-38.5,145,0.15,2006-11-18
-38.5,145.625,0.04,2006-11-18
-38,143.125,0,2006-11-18
-38,143.75,0.01,2006-11-18
-38,144.375,0.04,2006-11-18
-38,145,0.1,2006-11-18
-38,145.625,0.04,2006-11-18
-40,143.125,0.22,2006-11-19
-40,143.75,0.28,2006-11-19
-40,144.375,0.18,2006-11-19
-40,145,0.19,2006-11-19
-40,145.625,0.05,2006-11-19
-39.5,143.125,0.08,2006-11-19
-39.5,143.75,0.04,2006-11-19
-39.5,144.375,0.09,2006-11-19
-39.5,145,0.04,2006-11-19
-39.5,145.625,0.03,2006-11-19
-39,143.125,0.06,2006-11-19
-39,143.75,0.03,2006-11-19
-39,144.375,0.03,2006-11-19
-39,145,0.02,2006-11-19
-39,145.625,0.01,2006-11-19
-38.5,143.125,0.02,2006-11-19
-38.5,143.75,0.01,2006-11-19
-38.5,144.375,0,2006-11-19
-38.5,145,0,2006-11-19
-38.5,145.625,0,2006-11-19
-38,143.125,0.01,2006-11-19
-38,143.75,0.01,2006-11-19
-38,144.375,0,2006-11-19
-38,145,0,2006-11-19
-38,145.625,0,2006-11-19
-40,143.125,0.3,2006-11-20
-40,143.75,0.29,2006-11-20
-40,144.375,0.23,2006-11-20
-40,145,0.18,2006-11-20
-40,145.625,0.05,2006-11-20
-39.5,143.125,0.04,2006-11-20
-39.5,143.75,0.04,2006-11-20
-39.5,144.375,0.07,2006-11-20
-39.5,145,0.03,2006-11-20
-39.5,145.625,0.04,2006-11-20
-39,143.125,0.05,2006-11-20
-39,143.75,0.03,2006-11-20
-39,144.375,0.01,2006-11-20
-39,145,0.04,2006-11-20
-39,145.625,0.09,2006-11-20
-38.5,143.125,0.06,2006-11-20
-38.5,143.75,0.05,2006-11-20
-38.5,144.375,0.03,2006-11-20
-38.5,145,0.05,2006-11-20
-38.5,145.625,0.06,2006-11-20
-38,143.125,0.04,2006-11-20
-38,143.75,0.03,2006-11-20
-38,144.375,0.03,2006-11-20
-38,145,0.03,2006-11-20
-38,145.625,0.01,2006-11-20
-40,143.125,1.09,2006-11-21
-40,143.75,0.78,2006-11-21
-40,144.375,0.75,2006-11-21
-40,145,0.54,2006-11-21
-40,145.625,0.15,2006-11-21
-39.5,143.125,0.24,2006-11-21
-39.5,143.75,0.13,2006-11-21
-39.5,144.375,0.17,2006-11-21
-39.5,145,0.09,2006-11-21
-39.5,145.625,0.29,2006-11-21
-39,143.125,0.66,2006-11-21
-39,143.75,0.31,2006-11-21
-39,144.375,0.13,2006-11-21
-39,145,0.36,2006-11-21
-39,145.625,0.57,2006-11-21
-38.5,143.125,0.73,2006-11-21
-38.5,143.75,0.47,2006-11-21
-38.5,144.375,0.41,2006-11-21
-38.5,145,0.27,2006-11-21
-38.5,145.625,0.46,2006-11-21
-38,143.125,0.49,2006-11-21
-38,143.75,0.3,2006-11-21
-38,144.375,0.15,2006-11-21
-38,145,0.11,2006-11-21
-38,145.625,0.17,2006-11-21
-40,143.125,0.61,2006-11-22
-40,143.75,0.51,2006-11-22
-40,144.375,0.47,2006-11-22
-40,145,0.37,2006-11-22
-40,145.625,0.2,2006-11-22
-39.5,143.125,0.23,2006-11-22
-39.5,143.75,0.21,2006-11-22
-39.5,144.375,0.2,2006-11-22
-39.5,145,0.19,2006-11-22
-39.5,145.625,0.27,2006-11-22
-39,143.125,0.33,2006-11-22
-39,143.75,0.21,2006-11-22
-39,144.375,0.14,2006-11-22
-39,145,0.21,2006-11-22
-39,145.625,0.31,2006-11-22
-38.5,143.125,0.21,2006-11-22
-38.5,143.75,0.21,2006-11-22
-38.5,144.375,0.19,2006-11-22
-38.5,145,0.11,2006-11-22
-38.5,145.625,0.21,2006-11-22
-38,143.125,0.1,2006-11-22
-38,143.75,0.09,2006-11-22
-38,144.375,0.04,2006-11-22
-38,145,0.03,2006-11-22
-38,145.625,0.06,2006-11-22
-40,143.125,0.01,2006-11-23
-40,143.75,0.02,2006-11-23
-40,144.375,0.03,2006-11-23
-40,145,0.01,2006-11-23
-40,145.625,0,2006-11-23
-39.5,143.125,0,2006-11-23
-39.5,143.75,0.01,2006-11-23
-39.5,144.375,0.01,2006-11-23
-39.5,145,0,2006-11-23
-39.5,145.625,0,2006-11-23
-39,143.125,0,2006-11-23
-39,143.75,0,2006-11-23
-39,144.375,0,2006-11-23
-39,145,0,2006-11-23
-39,145.625,0,2006-11-23
-38.5,143.125,0,2006-11-23
-38.5,143.75,0,2006-11-23
-38.5,144.375,0.01,2006-11-23
-38.5,145,0,2006-11-23
-38.5,145.625,0,2006-11-23
-38,143.125,0,2006-11-23
-38,143.75,0,2006-11-23
-38,144.375,0,2006-11-23
-38,145,0,2006-11-23
-38,145.625,0,2006-11-23
-40,143.125,0.29,2006-11-24
-40,143.75,0.17,2006-11-24
-40,144.375,0.11,2006-11-24
-40,145,0.07,2006-11-24
-40,145.625,0.01,2006-11-24
-39.5,143.125,0.07,2006-11-24
-39.5,143.75,0.05,2006-11-24
-39.5,144.375,0.04,2006-11-24
-39.5,145,0.02,2006-11-24
-39.5,145.625,0.01,2006-11-24
-39,143.125,0.03,2006-11-24
-39,143.75,0.03,2006-11-24
-39,144.375,0.03,2006-11-24
-39,145,0.02,2006-11-24
-39,145.625,0,2006-11-24
-38.5,143.125,0.01,2006-11-24
-38.5,143.75,0.01,2006-11-24
-38.5,144.375,0,2006-11-24
-38.5,145,0,2006-11-24
-38.5,145.625,0,2006-11-24
-38,143.125,0.01,2006-11-24
-38,143.75,0.01,2006-11-24
-38,144.375,0,2006-11-24
-38,145,0,2006-11-24
-38,145.625,0,2006-11-24
-40,143.125,0.06,2006-11-25
-40,143.75,0.08,2006-11-25
-40,144.375,0.08,2006-11-25
-40,145,0.02,2006-11-25
-40,145.625,0.01,2006-11-25
-39.5,143.125,0.04,2006-11-25
-39.5,143.75,0.05,2006-11-25
-39.5,144.375,0.04,2006-11-25
-39.5,145,0.02,2006-11-25
-39.5,145.625,0.02,2006-11-25
-39,143.125,0.18,2006-11-25
-39,143.75,0.09,2006-11-25
-39,144.375,0.05,2006-11-25
-39,145,0.03,2006-11-25
-39,145.625,0.01,2006-11-25
-38.5,143.125,0.14,2006-11-25
-38.5,143.75,0.1,2006-11-25
-38.5,144.375,0.08,2006-11-25
-38.5,145,0.01,2006-11-25
-38.5,145.625,0,2006-11-25
-38,143.125,0.05,2006-11-25
-38,143.75,0.04,2006-11-25
-38,144.375,0.02,2006-11-25
-38,145,0,2006-11-25
-38,145.625,0,2006-11-25
-40,143.125,0,2006-11-26
-40,143.75,0,2006-11-26
-40,144.375,0,2006-11-26
-40,145,0,2006-11-26
-40,145.625,0,2006-11-26
-39.5,143.125,0,2006-11-26
-39.5,143.75,0,2006-11-26
-39.5,144.375,0,2006-11-26
-39.5,145,0,2006-11-26
-39.5,145.625,0,2006-11-26
-39,143.125,0.02,2006-11-26
-39,143.75,0.01,2006-11-26
-39,144.375,0,2006-11-26
-39,145,0,2006-11-26
-39,145.625,0,2006-11-26
-38.5,143.125,0.01,2006-11-26
-38.5,143.75,0.02,2006-11-26
-38.5,144.375,0.02,2006-11-26
-38.5,145,0,2006-11-26
-38.5,145.625,0,2006-11-26
-38,143.125,0,2006-11-26
-38,143.75,0,2006-11-26
-38,144.375,0,2006-11-26
-38,145,0,2006-11-26
-38,145.625,0,2006-11-26
-40,143.125,0.01,2006-11-27
-40,143.75,0.01,2006-11-27
-40,144.375,0.01,2006-11-27
-40,145,0,2006-11-27
-40,145.625,0,2006-11-27
-39.5,143.125,0,2006-11-27
-39.5,143.75,0,2006-11-27
-39.5,144.375,0,2006-11-27
-39.5,145,0,2006-11-27
-39.5,145.625,0.01,2006-11-27
-39,143.125,0,2006-11-27
-39,143.75,0,2006-11-27
-39,144.375,0,2006-11-27
-39,145,0.01,2006-11-27
-39,145.625,0.03,2006-11-27
-38.5,143.125,0,2006-11-27
-38.5,143.75,0.01,2006-11-27
-38.5,144.375,0.01,2006-11-27
-38.5,145,0.01,2006-11-27
-38.5,145.625,0.02,2006-11-27
-38,143.125,0,2006-11-27
-38,143.75,0,2006-11-27
-38,144.375,0,2006-11-27
-38,145,0.01,2006-11-27
-38,145.625,0,2006-11-27
-40,143.125,0.13,2006-11-28
-40,143.75,0.16,2006-11-28
-40,144.375,0.18,2006-11-28
-40,145,0.12,2006-11-28
-40,145.625,0.08,2006-11-28
-39.5,143.125,0.07,2006-11-28
-39.5,143.75,0.08,2006-11-28
-39.5,144.375,0.06,2006-11-28
-39.5,145,0.08,2006-11-28
-39.5,145.625,0.11,2006-11-28
-39,143.125,0.22,2006-11-28
-39,143.75,0.16,2006-11-28
-39,144.375,0.08,2006-11-28
-39,145,0.11,2006-11-28
-39,145.625,0.17,2006-11-28
-38.5,143.125,0.23,2006-11-28
-38.5,143.75,0.32,2006-11-28
-38.5,144.375,0.43,2006-11-28
-38.5,145,0.25,2006-11-28
-38.5,145.625,0.24,2006-11-28
-38,143.125,0.13,2006-11-28
-38,143.75,0.19,2006-11-28
-38,144.375,0.2,2006-11-28
-38,145,0.2,2006-11-28
-38,145.625,0.21,2006-11-28
-40,143.125,0.02,2006-11-29
-40,143.75,0.02,2006-11-29
-40,144.375,0.02,2006-11-29
-40,145,0.04,2006-11-29
-40,145.625,0.05,2006-11-29
-39.5,143.125,0.02,2006-11-29
-39.5,143.75,0.02,2006-11-29
-39.5,144.375,0.02,2006-11-29
-39.5,145,0.05,2006-11-29
-39.5,145.625,0.07,2006-11-29
-39,143.125,0,2006-11-29
-39,143.75,0.01,2006-11-29
-39,144.375,0.01,2006-11-29
-39,145,0.03,2006-11-29
-39,145.625,0.1,2006-11-29
-38.5,143.125,0,2006-11-29
-38.5,143.75,0.01,2006-11-29
-38.5,144.375,0.01,2006-11-29
-38.5,145,0.03,2006-11-29
-38.5,145.625,0.13,2006-11-29
-38,143.125,0,2006-11-29
-38,143.75,0.01,2006-11-29
-38,144.375,0.02,2006-11-29
-38,145,0.06,2006-11-29
-38,145.625,0.11,2006-11-29
-40,143.125,0.03,2006-11-30
-40,143.75,0.01,2006-11-30
-40,144.375,0.02,2006-11-30
-40,145,0.01,2006-11-30
-40,145.625,0.01,2006-11-30
-39.5,143.125,0,2006-11-30
-39.5,143.75,0,2006-11-30
-39.5,144.375,0,2006-11-30
-39.5,145,0,2006-11-30
-39.5,145.625,0.01,2006-11-30
-39,143.125,0,2006-11-30
-39,143.75,0,2006-11-30
-39,144.375,0,2006-11-30
-39,145,0,2006-11-30
-39,145.625,0.02,2006-11-30
-38.5,143.125,0,2006-11-30
-38.5,143.75,0.01,2006-11-30
-38.5,144.375,0.01,2006-11-30
-38.5,145,0.03,2006-11-30
-38.5,145.625,0.03,2006-11-30
-38,143.125,0,2006-11-30
-38,143.75,0,2006-11-30
-38,144.375,0.01,2006-11-30
-38,145,0.05,2006-11-30
-38,145.625,0.03,2006-11-30
-40,143.125,1,2006-12-01
-40,143.75,0.75,2006-12-01
-40,144.375,0.62,2006-12-01
-40,145,0.57,2006-12-01
-40,145.625,0.54,2006-12-01
-39.5,143.125,0.38,2006-12-01
-39.5,143.75,0.38,2006-12-01
-39.5,144.375,0.32,2006-12-01
-39.5,145,0.31,2006-12-01
-39.5,145.625,0.42,2006-12-01
-39,143.125,0.56,2006-12-01
-39,143.75,0.41,2006-12-01
-39,144.375,0.29,2006-12-01
-39,145,0.36,2006-12-01
-39,145.625,0.38,2006-12-01
-38.5,143.125,0.48,2006-12-01
-38.5,143.75,0.42,2006-12-01
-38.5,144.375,0.41,2006-12-01
-38.5,145,0.24,2006-12-01
-38.5,145.625,0.33,2006-12-01
-38,143.125,0.23,2006-12-01
-38,143.75,0.17,2006-12-01
-38,144.375,0.09,2006-12-01
-38,145,0.1,2006-12-01
-38,145.625,0.16,2006-12-01
-40,143.125,0.31,2006-12-02
-40,143.75,0.33,2006-12-02
-40,144.375,0.34,2006-12-02
-40,145,0.55,2006-12-02
-40,145.625,0.71,2006-12-02
-39.5,143.125,0.07,2006-12-02
-39.5,143.75,0.09,2006-12-02
-39.5,144.375,0.09,2006-12-02
-39.5,145,0.31,2006-12-02
-39.5,145.625,0.67,2006-12-02
-39,143.125,0.24,2006-12-02
-39,143.75,0.15,2006-12-02
-39,144.375,0.08,2006-12-02
-39,145,1.15,2006-12-02
-39,145.625,1.45,2006-12-02
-38.5,143.125,0.34,2006-12-02
-38.5,143.75,0.25,2006-12-02
-38.5,144.375,0.27,2006-12-02
-38.5,145,1.14,2006-12-02
-38.5,145.625,1.61,2006-12-02
-38,143.125,0.26,2006-12-02
-38,143.75,0.17,2006-12-02
-38,144.375,0.13,2006-12-02
-38,145,0.6,2006-12-02
-38,145.625,0.86,2006-12-02
-40,143.125,0.2,2006-12-03
-40,143.75,0.1,2006-12-03
-40,144.375,0.08,2006-12-03
-40,145,0.08,2006-12-03
-40,145.625,0.04,2006-12-03
-39.5,143.125,0.03,2006-12-03
-39.5,143.75,0.02,2006-12-03
-39.5,144.375,0.02,2006-12-03
-39.5,145,0.04,2006-12-03
-39.5,145.625,0.06,2006-12-03
-39,143.125,0.05,2006-12-03
-39,143.75,0.04,2006-12-03
-39,144.375,0.02,2006-12-03
-39,145,0.16,2006-12-03
-39,145.625,0.2,2006-12-03
-38.5,143.125,0.16,2006-12-03
-38.5,143.75,0.09,2006-12-03
-38.5,144.375,0.05,2006-12-03
-38.5,145,0.23,2006-12-03
-38.5,145.625,0.32,2006-12-03
-38,143.125,0.13,2006-12-03
-38,143.75,0.08,2006-12-03
-38,144.375,0.03,2006-12-03
-38,145,0.16,2006-12-03
-38,145.625,0.26,2006-12-03
-40,143.125,0.02,2006-12-04
-40,143.75,0.01,2006-12-04
-40,144.375,0.01,2006-12-04
-40,145,0.01,2006-12-04
-40,145.625,0.01,2006-12-04
-39.5,143.125,0,2006-12-04
-39.5,143.75,0,2006-12-04
-39.5,144.375,0,2006-12-04
-39.5,145,0,2006-12-04
-39.5,145.625,0,2006-12-04
-39,143.125,0,2006-12-04
-39,143.75,0,2006-12-04
-39,144.375,0,2006-12-04
-39,145,0,2006-12-04
-39,145.625,0.01,2006-12-04
-38.5,143.125,0.01,2006-12-04
-38.5,143.75,0.02,2006-12-04
-38.5,144.375,0.01,2006-12-04
-38.5,145,0,2006-12-04
-38.5,145.625,0,2006-12-04
-38,143.125,0.03,2006-12-04
-38,143.75,0.05,2006-12-04
-38,144.375,0.04,2006-12-04
-38,145,0,2006-12-04
-38,145.625,0,2006-12-04
-40,143.125,1.28,2006-12-05
-40,143.75,0.69,2006-12-05
-40,144.375,0.48,2006-12-05
-40,145,0.5,2006-12-05
-40,145.625,0.38,2006-12-05
-39.5,143.125,0.18,2006-12-05
-39.5,143.75,0.15,2006-12-05
-39.5,144.375,0.13,2006-12-05
-39.5,145,0.2,2006-12-05
-39.5,145.625,0.21,2006-12-05
-39,143.125,0.09,2006-12-05
-39,143.75,0.06,2006-12-05
-39,144.375,0.03,2006-12-05
-39,145,0.04,2006-12-05
-39,145.625,0.07,2006-12-05
-38.5,143.125,0.08,2006-12-05
-38.5,143.75,0.07,2006-12-05
-38.5,144.375,0.06,2006-12-05
-38.5,145,0.02,2006-12-05
-38.5,145.625,0.03,2006-12-05
-38,143.125,0.05,2006-12-05
-38,143.75,0.03,2006-12-05
-38,144.375,0.01,2006-12-05
-38,145,0.01,2006-12-05
-38,145.625,0.02,2006-12-05
-40,143.125,0.01,2006-12-06
-40,143.75,0,2006-12-06
-40,144.375,0,2006-12-06
-40,145,0,2006-12-06
-40,145.625,0,2006-12-06
-39.5,143.125,0,2006-12-06
-39.5,143.75,0,2006-12-06
-39.5,144.375,0,2006-12-06
-39.5,145,0,2006-12-06
-39.5,145.625,0,2006-12-06
-39,143.125,0,2006-12-06
-39,143.75,0,2006-12-06
-39,144.375,0,2006-12-06
-39,145,0,2006-12-06
-39,145.625,0.01,2006-12-06
-38.5,143.125,0.01,2006-12-06
-38.5,143.75,0,2006-12-06
-38.5,144.375,0,2006-12-06
-38.5,145,0,2006-12-06
-38.5,145.625,0.01,2006-12-06
-38,143.125,0.01,2006-12-06
-38,143.75,0,2006-12-06
-38,144.375,0,2006-12-06
-38,145,0,2006-12-06
-38,145.625,0.01,2006-12-06
-40,143.125,0,2006-12-07
-40,143.75,0,2006-12-07
-40,144.375,0,2006-12-07
-40,145,0,2006-12-07
-40,145.625,0,2006-12-07
-39.5,143.125,0,2006-12-07
-39.5,143.75,0,2006-12-07
-39.5,144.375,0,2006-12-07
-39.5,145,0,2006-12-07
-39.5,145.625,0.01,2006-12-07
-39,143.125,0,2006-12-07
-39,143.75,0,2006-12-07
-39,144.375,0,2006-12-07
-39,145,0,2006-12-07
-39,145.625,0.02,2006-12-07
-38.5,143.125,0,2006-12-07
-38.5,143.75,0,2006-12-07
-38.5,144.375,0,2006-12-07
-38.5,145,0,2006-12-07
-38.5,145.625,0.01,2006-12-07
-38,143.125,0,2006-12-07
-38,143.75,0,2006-12-07
-38,144.375,0,2006-12-07
-38,145,0,2006-12-07
-38,145.625,0,2006-12-07
-40,143.125,0,2006-12-08
-40,143.75,0,2006-12-08
-40,144.375,0,2006-12-08
-40,145,0,2006-12-08
-40,145.625,0,2006-12-08
-39.5,143.125,0,2006-12-08
-39.5,143.75,0,2006-12-08
-39.5,144.375,0,2006-12-08
-39.5,145,0,2006-12-08
-39.5,145.625,0,2006-12-08
-39,143.125,0,2006-12-08
-39,143.75,0,2006-12-08
-39,144.375,0,2006-12-08
-39,145,0,2006-12-08
-39,145.625,0,2006-12-08
-38.5,143.125,0,2006-12-08
-38.5,143.75,0,2006-12-08
-38.5,144.375,0,2006-12-08
-38.5,145,0,2006-12-08
-38.5,145.625,0,2006-12-08
-38,143.125,0,2006-12-08
-38,143.75,0,2006-12-08
-38,144.375,0,2006-12-08
-38,145,0,2006-12-08
-38,145.625,0,2006-12-08
-40,143.125,0.05,2006-12-09
-40,143.75,0.14,2006-12-09
-40,144.375,0.22,2006-12-09
-40,145,0.36,2006-12-09
-40,145.625,0.14,2006-12-09
-39.5,143.125,0.06,2006-12-09
-39.5,143.75,0.05,2006-12-09
-39.5,144.375,0.07,2006-12-09
-39.5,145,0.02,2006-12-09
-39.5,145.625,0.02,2006-12-09
-39,143.125,0.01,2006-12-09
-39,143.75,0.03,2006-12-09
-39,144.375,0.02,2006-12-09
-39,145,0,2006-12-09
-39,145.625,0.01,2006-12-09
-38.5,143.125,0,2006-12-09
-38.5,143.75,0.01,2006-12-09
-38.5,144.375,0.01,2006-12-09
-38.5,145,0.01,2006-12-09
-38.5,145.625,0,2006-12-09
-38,143.125,0,2006-12-09
-38,143.75,0,2006-12-09
-38,144.375,0.01,2006-12-09
-38,145,0.01,2006-12-09
-38,145.625,0,2006-12-09
-40,143.125,1.39,2006-12-10
-40,143.75,0.85,2006-12-10
-40,144.375,0.48,2006-12-10
-40,145,0.6,2006-12-10
-40,145.625,0.76,2006-12-10
-39.5,143.125,0.71,2006-12-10
-39.5,143.75,0.35,2006-12-10
-39.5,144.375,0.21,2006-12-10
-39.5,145,0.09,2006-12-10
-39.5,145.625,0.32,2006-12-10
-39,143.125,0.74,2006-12-10
-39,143.75,0.37,2006-12-10
-39,144.375,0.15,2006-12-10
-39,145,0.16,2006-12-10
-39,145.625,0.18,2006-12-10
-38.5,143.125,0.5,2006-12-10
-38.5,143.75,0.47,2006-12-10
-38.5,144.375,0.42,2006-12-10
-38.5,145,0.37,2006-12-10
-38.5,145.625,0.28,2006-12-10
-38,143.125,0.3,2006-12-10
-38,143.75,0.49,2006-12-10
-38,144.375,0.51,2006-12-10
-38,145,0.52,2006-12-10
-38,145.625,0.45,2006-12-10
-40,143.125,0.37,2006-12-11
-40,143.75,0.39,2006-12-11
-40,144.375,0.41,2006-12-11
-40,145,0.49,2006-12-11
-40,145.625,0.37,2006-12-11
-39.5,143.125,0.09,2006-12-11
-39.5,143.75,0.12,2006-12-11
-39.5,144.375,0.14,2006-12-11
-39.5,145,0.07,2006-12-11
-39.5,145.625,0.13,2006-12-11
-39,143.125,0.05,2006-12-11
-39,143.75,0.05,2006-12-11
-39,144.375,0.04,2006-12-11
-39,145,0.03,2006-12-11
-39,145.625,0.14,2006-12-11
-38.5,143.125,0.02,2006-12-11
-38.5,143.75,0.03,2006-12-11
-38.5,144.375,0.03,2006-12-11
-38.5,145,0.03,2006-12-11
-38.5,145.625,0.2,2006-12-11
-38,143.125,0.01,2006-12-11
-38,143.75,0.01,2006-12-11
-38,144.375,0.01,2006-12-11
-38,145,0.05,2006-12-11
-38,145.625,0.23,2006-12-11
-40,143.125,0.03,2006-12-12
-40,143.75,0.03,2006-12-12
-40,144.375,0.03,2006-12-12
-40,145,0.01,2006-12-12
-40,145.625,0,2006-12-12
-39.5,143.125,0.01,2006-12-12
-39.5,143.75,0.01,2006-12-12
-39.5,144.375,0.01,2006-12-12
-39.5,145,0,2006-12-12
-39.5,145.625,0,2006-12-12
-39,143.125,0,2006-12-12
-39,143.75,0,2006-12-12
-39,144.375,0,2006-12-12
-39,145,0,2006-12-12
-39,145.625,0,2006-12-12
-38.5,143.125,0,2006-12-12
-38.5,143.75,0,2006-12-12
-38.5,144.375,0,2006-12-12
-38.5,145,0.01,2006-12-12
-38.5,145.625,0.03,2006-12-12
-38,143.125,0,2006-12-12
-38,143.75,0.01,2006-12-12
-38,144.375,0.01,2006-12-12
-38,145,0.03,2006-12-12
-38,145.625,0.06,2006-12-12
-40,143.125,0.22,2006-12-13
-40,143.75,0.13,2006-12-13
-40,144.375,0.16,2006-12-13
-40,145,0.03,2006-12-13
-40,145.625,0.02,2006-12-13
-39.5,143.125,0.03,2006-12-13
-39.5,143.75,0.05,2006-12-13
-39.5,144.375,0.04,2006-12-13
-39.5,145,0.01,2006-12-13
-39.5,145.625,0.01,2006-12-13
-39,143.125,0,2006-12-13
-39,143.75,0.01,2006-12-13
-39,144.375,0.01,2006-12-13
-39,145,0.01,2006-12-13
-39,145.625,0.02,2006-12-13
-38.5,143.125,0,2006-12-13
-38.5,143.75,0.01,2006-12-13
-38.5,144.375,0.01,2006-12-13
-38.5,145,0.06,2006-12-13
-38.5,145.625,0.05,2006-12-13
-38,143.125,0.02,2006-12-13
-38,143.75,0.01,2006-12-13
-38,144.375,0.01,2006-12-13
-38,145,0.07,2006-12-13
-38,145.625,0.08,2006-12-13
-40,143.125,4.32,2006-12-14
-40,143.75,4.64,2006-12-14
-40,144.375,4.24,2006-12-14
-40,145,4.06,2006-12-14
-40,145.625,1.99,2006-12-14
-39.5,143.125,1.93,2006-12-14
-39.5,143.75,1.8,2006-12-14
-39.5,144.375,2.05,2006-12-14
-39.5,145,2.04,2006-12-14
-39.5,145.625,1.67,2006-12-14
-39,143.125,1.98,2006-12-14
-39,143.75,1.59,2006-12-14
-39,144.375,1.5,2006-12-14
-39,145,1.52,2006-12-14
-39,145.625,1.18,2006-12-14
-38.5,143.125,1.26,2006-12-14
-38.5,143.75,1.42,2006-12-14
-38.5,144.375,1.44,2006-12-14
-38.5,145,1.3,2006-12-14
-38.5,145.625,1.32,2006-12-14
-38,143.125,0.92,2006-12-14
-38,143.75,0.87,2006-12-14
-38,144.375,0.76,2006-12-14
-38,145,1.4,2006-12-14
-38,145.625,1.89,2006-12-14
-40,143.125,0.01,2006-12-15
-40,143.75,0.01,2006-12-15
-40,144.375,0.01,2006-12-15
-40,145,0.01,2006-12-15
-40,145.625,0.01,2006-12-15
-39.5,143.125,0.01,2006-12-15
-39.5,143.75,0.01,2006-12-15
-39.5,144.375,0.01,2006-12-15
-39.5,145,0.01,2006-12-15
-39.5,145.625,0.01,2006-12-15
-39,143.125,0.01,2006-12-15
-39,143.75,0,2006-12-15
-39,144.375,0,2006-12-15
-39,145,0,2006-12-15
-39,145.625,0,2006-12-15
-38.5,143.125,0,2006-12-15
-38.5,143.75,0.01,2006-12-15
-38.5,144.375,0.01,2006-12-15
-38.5,145,0,2006-12-15
-38.5,145.625,0,2006-12-15
-38,143.125,0,2006-12-15
-38,143.75,0,2006-12-15
-38,144.375,0,2006-12-15
-38,145,0,2006-12-15
-38,145.625,0,2006-12-15
-40,143.125,0.05,2006-12-16
-40,143.75,0.04,2006-12-16
-40,144.375,0.02,2006-12-16
-40,145,0.05,2006-12-16
-40,145.625,0.1,2006-12-16
-39.5,143.125,0.02,2006-12-16
-39.5,143.75,0.01,2006-12-16
-39.5,144.375,0.01,2006-12-16
-39.5,145,0.01,2006-12-16
-39.5,145.625,0.03,2006-12-16
-39,143.125,0.06,2006-12-16
-39,143.75,0.02,2006-12-16
-39,144.375,0,2006-12-16
-39,145,0,2006-12-16
